Unnamed: 0,Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Total_Amount,Discount_Applied,Tax_Amount,Final_Payment,Service_Time,Booking_Time
21134,21135,857,2425,9,30-12-2022,08-01-2023,32,Cancelled,Pending,4554.71,647.03,819.85,4727.53,04:55:01,07:40:00
2157,2158,90,2425,9,07-01-2023,09-01-2023,32,Cancelled,Pending,4509.45,86.76,811.7,5234.39,20:35:54,22:47:19
27281,27282,1101,2425,9,08-01-2023,12-01-2023,32,Confirmed,Failed,4220.86,576.02,759.75,4404.59,13:35:23,20:12:28
23459,23460,949,2425,9,08-01-2023,17-01-2023,32,Completed,Paid,2329.03,291.35,419.23,2456.91,10:20:15,10:53:07
27272,27273,1101,2425,9,13-01-2023,21-01-2023,32,Confirmed,Pending,1527.54,157.17,274.96,1645.33,04:35:22,18:44:08
13737,13738,555,2425,9,18-01-2023,22-01-2023,32,Cancelled,Failed,3863.28,661.6,695.39,3897.07,20:14:40,05:03:05
30344,30345,1235,2425,9,18-01-2023,27-01-2023,32,Completed,Refunded,3851.08,221.29,693.19,4322.98,09:34:43,11:05:59
16089,16090,647,2425,9,25-01-2023,30-01-2023,32,Cancelled,Failed,579.27,58.18,104.27,625.36,18:58:48,15:25:43
7880,7881,309,2425,9,31-01-2023,04-02-2023,32,Completed,Paid,1371.21,222.85,246.82,1395.18,22:56:01,19:37:06
2622,2623,111,2425,9,30-01-2023,07-02-2023,32,Confirmed,Pending,4576.56,455.52,823.78,4944.82,15:31:19,22:01:12
20962,20963,851,2425,9,03-02-2023,09-02-2023,32,Completed,Failed,4064.84,166.14,731.67,4630.37,20:10:50,13:41:55
15630,15631,627,2426,9,24-02-2013,01-03-2013,28,Confirmed,Paid,4509.76,499.73,811.76,4821.79,00:53:33,10:34:09
31185,31186,1267,2426,9,22-02-2013,04-03-2013,28,Completed,Failed,2601.25,415.42,468.22,2654.05,19:28:37,18:30:57
22486,22487,912,2426,9,02-03-2013,05-03-2013,28,Confirmed,Refunded,536.47,12.56,96.56,620.47,20:31:25,16:49:44
13673,13674,551,2426,9,04-03-2013,09-03-2013,28,Cancelled,Pending,618.48,117.3,111.33,612.51,10:42:46,09:51:39
24557,24558,990,2426,9,03-03-2013,13-03-2013,28,Completed,Failed,4596.84,795.29,827.43,4628.98,17:05:07,00:48:53
16467,16468,664,2426,9,08-03-2013,16-03-2013,28,Completed,Paid,3492.55,36.4,628.66,4084.81,13:17:59,00:29:28
1478,1479,64,2426,9,12-03-2013,18-03-2013,28,Confirmed,Refunded,4481.68,458.82,806.7,4829.56,03:06:24,13:24:02
26617,26618,1070,2426,9,11-03-2013,20-03-2013,28,Completed,Failed,1697.62,334.1,305.57,1669.09,03:18:39,12:26:54
16474,16475,664,2426,9,15-03-2013,24-03-2013,28,Confirmed,Paid,4167.07,676.06,750.07,4241.08,04:52:02,08:02:06
3079,3080,128,2426,9,23-03-2013,29-03-2013,28,Confirmed,Pending,4960.82,143.54,892.95,5710.23,01:25:23,13:53:14
18671,18672,754,2426,9,26-03-2013,02-04-2013,28,Confirmed,Paid,3769.44,273.83,678.5,4174.11,13:35:28,18:32:59
3088,3089,128,2426,9,30-03-2013,04-04-2013,28,Completed,Paid,2108.22,248.29,379.48,2239.41,10:43:10,14:08:26
30333,33018,1234,2426,9,29-03-2013,06-04-2013,28,Confirmed,Pending,4726.42,943.9,850.76,4633.28,22:47:45,19:39:30
30691,30692,1245,2426,9,01-04-2013,08-04-2013,28,Cancelled,Paid,4921.84,550.91,885.93,5256.86,06:34:27,01:59:39
30988,30989,1258,2426,9,07-04-2013,12-04-2013,28,Completed,Pending,3948.36,237.97,710.7,4421.09,07:07:56,05:52:19
30996,30997,1258,2426,9,05-04-2013,14-04-2013,28,Confirmed,Refunded,2855.2,441.59,513.94,2927.55,08:06:23,09:06:35
16348,16349,661,2426,9,12-04-2013,18-04-2013,28,Cancelled,Pending,3316.91,243.86,597.04,3670.09,23:08:10,00:31:51
18558,18559,748,2426,9,15-04-2013,21-04-2013,28,Confirmed,Pending,3121.68,273.61,561.9,3409.97,22:45:08,07:18:15
9202,9203,363,2427,9,05-03-2017,15-03-2017,46,Completed,Failed,1335.8,112.46,240.44,1463.78,18:04:18,12:32:55
11658,11659,470,2428,9,11-08-2017,15-08-2017,15,Confirmed,Failed,1244.82,200.87,224.07,1268.02,21:07:52,01:31:23
3371,3372,142,2428,9,12-08-2017,16-08-2017,15,Completed,Failed,1081.44,146.76,194.66,1129.34,20:22:55,03:05:14
4456,4457,182,2428,9,11-08-2017,21-08-2017,15,Cancelled,Paid,2879.51,452.62,518.31,2945.2,02:17:34,11:51:46
11230,11231,451,2428,9,15-08-2017,22-08-2017,15,Completed,Pending,4126.11,681.43,742.7,4187.38,15:12:21,13:35:57
15382,15383,616,2428,9,22-08-2017,24-08-2017,15,Confirmed,Paid,3588.97,96.64,646.01,4138.34,14:53:56,16:29:31
17628,17629,705,2428,9,18-08-2017,28-08-2017,15,Confirmed,Paid,3299.24,64.88,593.86,3828.22,09:26:59,21:17:15
18448,18449,742,2428,9,25-08-2017,01-09-2017,15,Cancelled,Refunded,4996.63,32.47,899.39,5863.55,07:47:35,15:30:34
18440,18441,742,2428,9,26-08-2017,04-09-2017,15,Completed,Refunded,3098.05,385.05,557.65,3270.65,12:01:44,17:54:20
17440,17441,697,2428,9,30-08-2017,09-09-2017,15,Confirmed,Pending,3427.23,370.34,616.9,3673.79,18:26:34,05:30:30
4448,4449,182,2428,9,04-09-2017,14-09-2017,15,Completed,Paid,1088.26,2.8,195.89,1281.35,12:04:12,07:05:34
5394,5395,220,2428,9,15-09-2017,18-09-2017,15,Completed,Paid,3459.28,162.53,622.67,3919.42,05:41:03,00:36:54
4477,4478,182,2428,9,12-09-2017,21-09-2017,15,Confirmed,Refunded,3190.92,360.12,574.37,3405.17,04:31:39,03:05:45
3230,3231,135,2428,9,23-09-2017,25-09-2017,15,Confirmed,Paid,4617.33,83.48,831.12,5364.97,01:15:50,21:23:31
30240,30241,1230,2428,9,23-09-2017,27-09-2017,15,Cancelled,Refunded,4020.18,480.22,723.63,4263.59,02:08:47,19:00:36
11231,11232,451,2428,9,26-09-2017,28-09-2017,15,Confirmed,Paid,3517.22,53.38,633.1,4096.94,16:56:06,05:47:02
25106,25107,1014,2428,9,20-09-2017,30-09-2017,15,Cancelled,Paid,4322.11,522.22,777.98,4577.87,00:34:26,03:28:40
15394,15395,616,2428,9,29-09-2017,05-10-2017,15,Cancelled,Pending,4376.09,288.79,787.7,4875,11:24:59,19:24:34
5408,5409,220,2428,9,03-10-2017,08-10-2017,15,Confirmed,Pending,1437.96,229.9,258.83,1466.89,23:21:40,09:23:04
54,55,1,2428,9,04-10-2017,09-10-2017,15,Confirmed,Failed,1259.21,155.3,226.66,1330.57,03:49:18,20:29:37
15396,15397,616,2428,9,05-10-2017,13-10-2017,15,Confirmed,Paid,2343.62,379.88,421.85,2385.59,11:10:48,01:58:04
18454,18455,742,2428,9,08-10-2017,18-10-2017,15,Completed,Failed,2296.6,125.76,413.39,2584.23,13:44:07,14:15:47
14995,14996,602,2428,9,09-10-2017,19-10-2017,15,Confirmed,Refunded,2243.14,99.94,403.77,2546.97,23:08:55,11:12:04
10203,10204,410,2428,9,11-10-2017,20-10-2017,15,Cancelled,Refunded,4210.61,288.26,757.91,4680.26,06:28:26,22:45:33
5411,5412,220,2428,9,21-10-2017,23-10-2017,15,Confirmed,Refunded,4406.93,626.58,793.25,4573.6,15:08:36,12:43:17
3375,3376,142,2428,9,19-10-2017,25-10-2017,15,Confirmed,Pending,708.59,9.18,127.55,826.96,13:44:07,21:50:23
5405,5406,220,2428,9,23-10-2017,27-10-2017,15,Cancelled,Pending,1031.33,128.38,185.64,1088.59,06:22:14,16:02:05
32838,32839,1338,2429,9,21-12-2019,24-12-2019,45,Cancelled,Failed,2322.59,401.86,418.07,2338.8,11:27:58,20:06:59
4193,4194,171,2429,9,23-12-2019,27-12-2019,45,Cancelled,Pending,2714.41,317.75,488.59,2885.25,10:39:35,21:50:24
2835,2836,119,2429,9,24-12-2019,30-12-2019,45,Completed,Failed,2672.13,79.19,480.98,3073.92,10:02:23,00:09:04
4196,4197,171,2429,9,01-01-2020,03-01-2020,45,Confirmed,Failed,1719.43,14.15,309.5,2014.78,08:50:23,06:49:43
1241,1242,52,2429,9,30-12-2019,08-01-2020,45,Confirmed,Refunded,4176.24,408.02,751.72,4519.94,19:04:19,20:59:14
10665,10666,430,2429,9,05-01-2020,13-01-2020,45,Cancelled,Paid,3809.79,232.05,685.76,4263.5,02:25:10,17:31:10
32826,32827,1338,2429,9,05-01-2020,14-01-2020,45,Confirmed,Paid,4054.43,643.55,729.8,4140.68,17:21:55,20:33:25
24375,24376,983,2429,9,10-01-2020,19-01-2020,45,Confirmed,Pending,3235.22,457.41,582.34,3360.15,20:13:09,08:36:45
5912,5913,240,2429,9,19-01-2020,22-01-2020,45,Completed,Failed,779.3,116.53,140.27,803.04,16:21:43,20:51:00
30626,30627,1243,2430,9,03-01-2021,11-01-2021,27,Completed,Refunded,4736.7,687.37,852.61,4901.94,19:49:09,19:47:58
14658,14659,592,2430,9,06-01-2021,12-01-2021,27,Completed,Refunded,3950,334.19,711,4326.81,17:50:19,11:27:34
3917,3918,160,2430,9,06-01-2021,14-01-2021,27,Confirmed,Failed,3857.99,232.57,694.44,4319.86,00:05:33,16:54:56
32759,32760,1335,2430,9,16-01-2021,19-01-2021,27,Confirmed,Failed,2971.5,225.25,534.87,3281.12,17:05:57,14:23:52
32739,32740,1335,2430,9,19-01-2021,22-01-2021,27,Confirmed,Failed,862.12,148.28,155.18,869.02,03:04:59,10:24:22
13772,13773,558,2430,9,14-01-2021,24-01-2021,27,Completed,Refunded,2367.34,56.77,426.12,2736.69,10:02:30,16:16:42
14648,14649,592,2430,9,21-01-2021,25-01-2021,27,Confirmed,Refunded,3062.95,398.12,551.33,3216.16,01:41:22,21:03:05
30621,30622,1243,2430,9,28-01-2021,30-01-2021,27,Completed,Failed,4399.33,155.83,791.88,5035.38,21:33:40,03:02:12
26490,26491,1065,2430,9,31-01-2021,04-02-2021,27,Completed,Paid,4135.86,472.73,744.45,4407.58,17:06:43,08:36:31
3910,3911,160,2430,9,04-02-2021,09-02-2021,27,Completed,Paid,2506.38,34.19,451.15,2923.34,22:43:30,00:06:53
31130,31131,1265,2430,9,12-02-2021,14-02-2021,27,Cancelled,Failed,603.12,88.82,108.56,622.86,13:55:37,11:38:47
21743,21744,884,2430,9,13-02-2021,18-02-2021,27,Confirmed,Failed,4717.94,267,849.23,5300.17,02:36:55,15:23:16
32862,32863,1339,2430,9,12-02-2021,19-02-2021,27,Confirmed,Failed,1103.75,64.67,198.67,1237.75,03:32:49,14:04:16
90,91,3,2431,10,12-06-2014,16-06-2014,25,Confirmed,Refunded,3347.35,440.41,602.52,3509.46,14:47:53,09:33:25
30845,30846,1253,2431,10,12-06-2014,20-06-2014,25,Cancelled,Pending,4238.93,22.75,763.01,4979.19,00:14:04,02:32:30
21296,21297,866,2431,10,13-06-2014,22-06-2014,25,Completed,Pending,4684.75,466.51,843.25,5061.49,16:50:19,05:07:02
24016,24017,970,2431,10,23-06-2014,27-06-2014,25,Cancelled,Paid,500.87,62.81,90.16,528.22,10:04:32,18:15:52
14672,14673,593,2431,10,24-06-2014,02-07-2014,25,Completed,Failed,3822.36,5.99,688.02,4504.39,17:15:42,07:35:11
7633,7634,301,2431,10,01-07-2014,04-07-2014,25,Cancelled,Refunded,2317.9,270.09,417.22,2465.03,00:27:08,07:38:02
1155,1156,49,2431,10,30-06-2014,09-07-2014,25,Confirmed,Paid,2355.62,49.72,424.01,2729.91,22:54:55,08:02:43
23059,23060,932,2431,10,06-07-2014,11-07-2014,25,Completed,Refunded,4105.58,177.02,739,4667.56,00:55:33,23:02:27
7632,7633,301,2431,10,05-07-2014,12-07-2014,25,Cancelled,Refunded,4739.3,383.27,853.07,5209.1,10:55:05,09:57:06
14283,14284,577,2431,10,09-07-2014,16-07-2014,25,Cancelled,Failed,4895.36,668.16,881.16,5108.36,03:49:12,11:28:30
30872,30873,1253,2431,10,14-07-2014,21-07-2014,25,Cancelled,Paid,3757.2,186.38,676.3,4247.12,00:13:59,07:57:14
30646,30647,1244,2431,10,17-07-2014,25-07-2014,25,Confirmed,Refunded,719.18,78.05,129.45,770.58,07:49:24,12:14:49
23042,23043,932,2431,10,18-07-2014,28-07-2014,25,Cancelled,Failed,3981.85,437.15,716.73,4261.43,05:21:18,12:04:02
89,90,3,2431,10,23-07-2014,31-07-2014,25,Cancelled,Pending,4121.47,421.26,741.86,4442.07,21:10:44,02:57:48
6322,6323,255,2431,10,27-07-2014,04-08-2014,25,Confirmed,Paid,1751.02,115.87,315.18,1950.33,18:10:06,06:06:57
30863,30864,1253,2431,10,02-08-2014,06-08-2014,25,Completed,Paid,3520.64,231.5,633.72,3922.86,22:00:25,22:35:41
18687,18688,755,2431,10,02-08-2014,10-08-2014,25,Confirmed,Paid,2780.7,60.51,500.53,3220.72,06:52:41,17:31:07
23067,23068,932,2431,10,01-08-2014,11-08-2014,25,Completed,Failed,1749.85,215.03,314.97,1849.79,20:08:37,11:01:01
23234,23235,941,2431,10,08-08-2014,15-08-2014,25,Completed,Pending,2954.8,303.56,531.86,3183.1,03:18:48,22:56:11
32813,32814,1337,2432,10,15-07-2017,22-07-2017,50,Completed,Pending,3621.52,110.86,651.87,4162.53,23:27:19,20:11:29
18848,18849,763,2432,10,14-07-2017,24-07-2017,50,Cancelled,Pending,4767.8,519.28,858.2,5106.72,19:01:55,20:23:33
11030,11031,442,2432,10,17-07-2017,27-07-2017,50,Completed,Refunded,4304.92,794.77,774.89,4285.04,20:53:52,23:44:12
13645,13646,550,2432,10,21-07-2017,29-07-2017,50,Confirmed,Refunded,4762.74,634.48,857.29,4985.55,17:39:58,17:31:42
13347,13348,539,2432,10,25-07-2017,03-08-2017,50,Confirmed,Refunded,1066.73,33.42,192.01,1225.32,20:19:03,13:16:09
11005,11006,442,2432,10,03-08-2017,07-08-2017,50,Cancelled,Failed,4311.09,243.04,776,4844.05,07:40:18,19:32:14
9710,9711,389,2432,10,01-08-2017,09-08-2017,50,Confirmed,Paid,3885.72,123.11,699.43,4462.04,14:40:57,16:18:36
13650,13651,550,2432,10,10-08-2017,14-08-2017,50,Confirmed,Failed,976.18,115.91,175.71,1035.98,16:14:54,11:22:36
13653,13654,550,2432,10,14-08-2017,17-08-2017,50,Confirmed,Refunded,2498.47,232.88,449.72,2715.31,16:00:35,05:30:20
13324,13325,539,2432,10,16-08-2017,22-08-2017,50,Completed,Failed,2041.29,103.09,367.43,2305.63,18:40:45,03:56:41
28357,28358,1151,2432,10,19-08-2017,25-08-2017,50,Completed,Paid,3443.44,177.25,619.82,3886.01,16:07:04,09:50:53
20877,20878,847,2432,10,21-08-2017,26-08-2017,50,Completed,Failed,4597.41,61.7,827.53,5363.24,02:40:20,13:34:54
2339,2340,97,2432,10,20-08-2017,29-08-2017,50,Cancelled,Pending,3176.89,344.25,571.84,3404.48,10:58:13,14:48:28
5069,5070,206,2432,10,27-08-2017,02-09-2017,50,Completed,Pending,3379.04,401.21,608.23,3586.06,03:06:51,14:04:45
10399,10400,420,2433,10,11-02-2024,17-02-2024,9,Cancelled,Refunded,826.63,43.81,148.79,931.61,14:09:58,05:21:06
27770,27771,1124,2433,10,15-02-2024,22-02-2024,9,Confirmed,Pending,2626.55,413.35,472.78,2685.98,05:21:34,13:50:00
1193,1194,50,2433,10,16-02-2024,26-02-2024,9,Confirmed,Pending,1450.48,44.07,261.09,1667.5,23:17:46,00:16:47
9093,9094,359,2433,10,28-02-2024,01-03-2024,9,Cancelled,Paid,2443.98,323.83,439.92,2560.07,16:38:57,11:50:17
28644,28645,1164,2433,10,02-03-2024,06-03-2024,9,Confirmed,Paid,3700.23,372.09,666.04,3994.18,06:49:17,03:12:16
32047,32048,1306,2433,10,05-03-2024,10-03-2024,9,Cancelled,Failed,3673.4,462.17,661.21,3872.44,13:03:13,12:37:59
2138,2139,89,2433,10,10-03-2024,13-03-2024,9,Completed,Refunded,3595.49,587.5,647.19,3655.18,23:51:24,06:11:10
6509,6510,261,2433,10,09-03-2024,16-03-2024,9,Confirmed,Refunded,2537.26,92.02,456.71,2901.95,23:24:39,20:02:33
32044,32045,1306,2433,10,15-03-2024,19-03-2024,9,Confirmed,Paid,2686.34,6.41,483.54,3163.47,08:30:28,21:39:44
2710,2711,114,2433,10,16-03-2024,24-03-2024,9,Completed,Pending,1076.33,59.69,193.74,1210.38,08:18:42,23:22:43
795,796,31,2433,10,22-03-2024,29-03-2024,9,Cancelled,Paid,3911.36,519.74,704.04,4095.66,17:51:19,11:57:06
10414,10415,420,2433,10,22-03-2024,01-04-2024,9,Confirmed,Refunded,1283.27,34.89,230.99,1479.37,05:56:47,02:13:24
10413,10414,420,2433,10,26-03-2024,02-04-2024,9,Confirmed,Paid,1370.13,235.26,246.62,1381.49,02:40:30,13:13:25
20512,20513,825,2433,10,31-03-2024,07-04-2024,9,Confirmed,Refunded,3966.04,168.99,713.89,4510.94,18:12:09,10:43:30
4148,4149,168,2433,10,08-04-2024,11-04-2024,9,Completed,Refunded,2035.01,17.8,366.3,2383.51,07:44:28,04:07:06
10401,10402,420,2433,10,08-04-2024,14-04-2024,9,Completed,Refunded,3997.07,422.33,719.47,4294.21,05:19:53,01:46:40
32025,32026,1305,2433,10,11-04-2024,18-04-2024,9,Completed,Refunded,4260.07,225.88,766.81,4801,01:06:42,11:30:22
17996,17997,721,2434,10,24-09-2020,02-10-2020,29,Cancelled,Refunded,3415.8,646.26,614.84,3384.38,04:24:49,02:18:43
9161,9162,362,2434,10,01-10-2020,06-10-2020,29,Completed,Paid,1651.16,227.37,297.21,1721,21:50:43,06:58:26
9156,9157,362,2434,10,01-10-2020,08-10-2020,29,Cancelled,Failed,1266.35,121.24,227.94,1373.05,18:04:12,07:05:59
17726,17727,710,2434,10,29-09-2020,09-10-2020,29,Cancelled,Failed,2240.48,47.31,403.29,2596.46,10:39:48,02:11:17
18882,18883,765,2434,10,03-10-2020,11-10-2020,29,Confirmed,Failed,1077.55,62.75,193.96,1208.76,17:17:49,08:18:12
12285,12286,492,2434,10,09-10-2020,12-10-2020,29,Completed,Pending,2900.12,495.65,522.02,2926.49,22:35:43,16:49:36
18296,18297,731,2434,10,11-10-2020,16-10-2020,29,Completed,Paid,3360.46,310.06,604.88,3655.28,15:51:31,19:54:02
9140,9141,362,2434,10,09-10-2020,17-10-2020,29,Completed,Paid,4885.82,589.46,879.45,5175.81,17:00:10,19:50:27
12302,12303,492,2434,10,16-10-2020,19-10-2020,29,Confirmed,Paid,4749.85,292.37,854.97,5312.45,17:42:26,01:46:45
32136,32137,1310,2434,10,11-10-2020,20-10-2020,29,Confirmed,Paid,1914.66,355.73,344.64,1903.57,12:25:57,21:22:21
29496,29497,1200,2434,10,12-10-2020,22-10-2020,29,Completed,Paid,1506.25,13.47,271.12,1763.9,07:55:24,03:28:46
9659,9660,387,2434,10,16-10-2020,23-10-2020,29,Completed,Paid,3820.07,69.65,687.61,4438.03,22:56:28,12:49:30
18286,18287,731,2434,10,22-10-2020,28-10-2020,29,Cancelled,Failed,1371.33,6.9,246.84,1611.27,15:04:21,23:04:20
26423,26424,1062,2435,10,11-02-2021,16-02-2021,31,Confirmed,Paid,3298.62,187.56,593.75,3704.81,13:44:05,05:42:48
3875,3876,159,2436,10,26-02-2015,08-03-2015,12,Confirmed,Refunded,4244.83,785.43,764.07,4223.47,02:10:33,17:50:21
16865,16866,678,2436,10,05-03-2015,10-03-2015,12,Confirmed,Failed,2289.22,84.86,412.06,2616.42,04:10:22,09:56:49
31229,31230,1268,2436,10,08-03-2015,13-03-2015,12,Cancelled,Failed,1014.85,159.52,182.67,1038,08:26:46,04:31:46
31201,31202,1268,2436,10,09-03-2015,17-03-2015,12,Confirmed,Pending,1105.22,82.13,198.94,1222.03,05:53:32,03:10:54
28852,28853,1174,2436,10,15-03-2015,22-03-2015,12,Confirmed,Refunded,2450.16,387.2,441.03,2503.99,14:11:34,19:00:00
31227,31228,1268,2436,10,17-03-2015,26-03-2015,12,Confirmed,Failed,1773.81,280.63,319.29,1812.47,19:32:19,18:30:27
19640,19641,793,2436,10,18-03-2015,27-03-2015,12,Cancelled,Pending,555.82,27.45,100.05,628.42,20:49:33,07:05:09
15768,15769,635,2436,10,24-03-2015,31-03-2015,12,Confirmed,Failed,1799.46,193.4,323.9,1929.96,12:55:22,03:44:29
2272,2273,94,2436,10,26-03-2015,04-04-2015,12,Completed,Pending,928.94,65.4,167.21,1030.75,15:53:52,03:27:59
18712,18713,757,2436,10,29-03-2015,06-04-2015,12,Completed,Refunded,2460.89,179.76,442.96,2724.09,07:42:56,01:42:21
8843,8844,349,2436,10,04-04-2015,08-04-2015,12,Cancelled,Paid,1320.08,191.65,237.61,1366.04,00:14:51,18:23:52
3878,3879,159,2436,10,01-04-2015,11-04-2015,12,Completed,Failed,3350.8,614.8,603.14,3339.14,14:19:16,13:24:36
22568,22569,914,2436,10,11-04-2015,13-04-2015,12,Completed,Failed,2072.47,52.3,373.04,2393.21,06:26:22,05:09:09
19665,19666,793,2436,10,11-04-2015,14-04-2015,12,Completed,Refunded,2370.83,210.39,426.75,2587.19,12:35:28,23:25:05
20767,20768,841,2436,10,13-04-2015,17-04-2015,12,Confirmed,Failed,1209.49,6.11,217.71,1421.09,08:57:41,08:45:13
994,995,41,2437,10,30-04-2018,05-05-2018,53,Cancelled,Failed,2891.48,134.85,520.47,3277.1,20:03:24,06:45:03
9335,9336,371,2437,10,27-04-2018,06-05-2018,53,Cancelled,Failed,3508.11,73.25,631.46,4066.32,16:08:02,12:26:28
13289,13290,537,2437,10,29-04-2018,09-05-2018,53,Cancelled,Failed,3170.05,124.12,570.61,3616.54,22:21:58,00:33:10
28529,28530,1158,2437,10,07-05-2018,11-05-2018,53,Cancelled,Failed,1492.79,193.95,268.7,1567.54,04:04:50,02:38:13
4362,4363,177,2437,10,14-05-2018,16-05-2018,53,Confirmed,Refunded,3656.37,27.33,658.15,4287.19,15:32:16,01:58:24
4521,4522,186,2437,10,11-05-2018,18-05-2018,53,Cancelled,Refunded,628.23,48.49,113.08,692.82,02:51:10,19:44:48
6954,6955,277,2437,10,16-05-2018,20-05-2018,53,Completed,Refunded,1430.55,217.17,257.5,1470.88,20:52:53,06:06:25
8581,8582,336,2437,10,18-05-2018,21-05-2018,53,Cancelled,Paid,693.33,62.79,124.8,755.34,15:48:50,17:27:17
8577,8578,336,2437,10,20-05-2018,22-05-2018,53,Cancelled,Failed,4533.88,132.95,816.1,5217.03,09:14:15,06:44:30
2403,2404,101,2437,10,16-05-2018,25-05-2018,53,Completed,Refunded,3177.7,44.76,571.99,3704.93,17:34:16,00:11:48
76,77,2,2437,10,19-05-2018,29-05-2018,53,Confirmed,Pending,786.99,113.01,141.66,815.64,21:56:07,02:07:07
27917,27918,1132,2437,10,24-05-2018,01-06-2018,53,Cancelled,Paid,4421.77,786.53,795.92,4431.16,01:11:29,01:04:36
10099,10100,406,2437,10,31-05-2018,04-06-2018,53,Completed,Refunded,1497.88,263.95,269.62,1503.55,07:56:15,19:01:33
999,1000,41,2437,10,29-05-2018,06-06-2018,53,Completed,Refunded,2602.23,336.29,468.4,2734.34,07:44:30,23:32:26
4364,4365,177,2437,10,31-05-2018,07-06-2018,53,Completed,Refunded,1255.92,204.53,226.07,1277.46,03:36:25,00:04:57
29624,29625,1205,2437,10,06-06-2018,12-06-2018,53,Completed,Pending,2396.35,64.25,431.34,2763.44,04:43:37,05:49:48
29630,29631,1205,2437,10,10-06-2018,15-06-2018,53,Cancelled,Refunded,4777.01,863.82,859.86,4773.05,14:24:33,05:29:34
631,632,24,2437,10,11-06-2018,18-06-2018,53,Cancelled,Refunded,4835.21,848.47,870.34,4857.08,11:34:57,03:06:32
617,618,24,2437,10,12-06-2018,21-06-2018,53,Confirmed,Refunded,4721.34,929.45,849.84,4641.73,08:18:48,08:47:01
2399,2400,101,2437,10,18-06-2018,23-06-2018,53,Cancelled,Failed,2981.31,443.56,536.64,3074.39,06:27:10,11:32:59
8556,8557,336,2437,10,18-06-2018,26-06-2018,53,Confirmed,Refunded,4208.29,748.32,757.49,4217.46,21:38:28,04:16:23
4527,4528,186,2437,10,19-06-2018,27-06-2018,53,Completed,Refunded,3650.19,622.65,657.03,3684.57,06:56:40,07:22:47
85,86,2,2437,10,19-06-2018,29-06-2018,53,Cancelled,Failed,1985.29,63.44,357.35,2279.2,09:26:39,19:59:15
1000,1001,41,2437,10,02-07-2018,04-07-2018,53,Cancelled,Failed,3546.56,112.23,638.38,4072.71,14:21:18,08:52:12
64,65,2,2437,10,07-07-2018,09-07-2018,53,Cancelled,Failed,1046.63,169.23,188.39,1065.79,05:42:05,03:17:36
4532,4533,186,2437,10,08-07-2018,11-07-2018,53,Completed,Failed,1886.7,293.04,339.61,1933.27,09:02:40,10:22:43
10499,10500,423,2437,10,10-07-2018,13-07-2018,53,Confirmed,Refunded,3820.35,436.68,687.66,4071.33,22:14:06,22:31:07
66,67,2,2437,10,06-07-2018,14-07-2018,53,Completed,Failed,4906.08,626.19,883.09,5162.98,03:29:43,13:05:06
10937,10938,440,2438,10,11-03-2012,14-03-2012,14,Cancelled,Failed,4863.28,853.97,875.39,4884.7,08:10:47,19:26:53
29446,29447,1198,2438,10,10-03-2012,18-03-2012,14,Confirmed,Failed,1971.43,222.66,354.86,2103.63,14:54:02,09:47:00
15905,15906,640,2438,10,09-03-2012,19-03-2012,14,Completed,Refunded,1002.16,28.28,180.39,1154.27,22:54:44,17:15:44
2861,2862,120,2438,10,19-03-2012,24-03-2012,14,Cancelled,Failed,3950.91,398,711.16,4264.07,09:34:37,15:36:07
9446,9447,378,2438,10,19-03-2012,25-03-2012,14,Confirmed,Paid,1371.59,213.66,246.89,1404.82,03:44:08,20:03:34
16307,16308,657,2438,10,23-03-2012,26-03-2012,14,Completed,Pending,2073.68,269.45,373.26,2177.49,11:41:50,18:32:08
29453,29454,1198,2438,10,24-03-2012,30-03-2012,14,Completed,Pending,4775.28,659.84,859.55,4974.99,13:09:05,23:45:09
9923,9924,400,2438,10,31-03-2012,02-04-2012,14,Completed,Failed,3315.58,24.8,596.8,3887.58,23:31:56,14:03:33
12208,12209,489,2438,10,25-03-2012,04-04-2012,14,Cancelled,Pending,3180.47,414.52,572.48,3338.43,06:53:49,19:16:48
17923,17924,718,2438,10,03-04-2012,05-04-2012,14,Confirmed,Pending,3366.58,477.97,605.98,3494.59,14:28:50,00:52:38
29450,29451,1198,2438,10,03-04-2012,08-04-2012,14,Cancelled,Paid,1143.57,38.95,205.84,1310.46,11:31:10,22:00:28
3193,3194,134,2439,10,13-05-2017,20-05-2017,13,Cancelled,Pending,3245.97,343.36,584.27,3486.88,05:16:42,02:42:10
2091,2092,86,2439,10,21-05-2017,24-05-2017,13,Cancelled,Refunded,2709.26,426.43,487.67,2770.5,15:39:36,02:46:09
17686,17687,708,2439,10,18-05-2017,28-05-2017,13,Completed,Failed,2973.6,165.42,535.25,3343.43,21:37:27,02:40:28
19564,19565,788,2439,10,25-05-2017,02-06-2017,13,Confirmed,Pending,2099.95,112.07,377.99,2365.87,07:01:26,13:24:18
23902,23903,966,2439,10,27-05-2017,06-06-2017,13,Confirmed,Refunded,3274,39.3,589.32,3824.02,05:29:33,15:34:03
19577,19578,789,2439,10,01-06-2017,09-06-2017,13,Confirmed,Refunded,3453.51,280.24,621.63,3794.9,03:48:05,06:49:45
