Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Service_Time,Booking_Time,Lead_Time,Service_Time_Slot,Base_Fare,Adjusted_Fare,Location_Adjusted_Fare,Final_Payment
2745,115,2278,9,2021-07-06,2021-07-08,22,Completed,Paid,21,21:44:17,2,Evening,421,505.2,725.2,797.72
28169,1143,2278,9,2021-07-02,2021-07-09,22,Cancelled,Paid,18,16:50:52,7,Evening,421,421.0,641.0,705.1
32490,1327,2278,9,2021-07-08,2021-07-10,22,Confirmed,Refunded,14,12:55:16,2,Afternoon,421,505.2,725.2,761.46
7330,290,2278,9,2021-07-05,2021-07-11,22,Confirmed,Refunded,5,19:28:18,6,Night,421,421.0,641.0,737.15
2303,95,2278,9,2021-07-12,2021-07-15,22,Cancelled,Refunded,5,09:42:47,3,Night,421,421.0,641.0,737.15
2302,95,2278,9,2021-07-12,2021-07-17,22,Cancelled,Paid,5,14:55:15,5,Night,421,421.0,641.0,737.15
6916,276,2278,9,2021-07-16,2021-07-18,22,Cancelled,Refunded,8,17:55:17,2,Morning,421,505.2,725.2,725.2
6966,278,2278,9,2021-07-17,2021-07-19,22,Cancelled,Paid,7,06:26:24,2,Morning,421,505.2,725.2,725.2
30145,1225,2279,9,2017-05-23,2017-05-25,18,Cancelled,Failed,2,10:05:31,2,Night,421,505.2,685.2,787.98
14264,576,2279,9,2017-05-21,2017-05-26,18,Cancelled,Refunded,3,02:57:15,5,Night,421,421.0,601.0,691.15
7863,308,2279,9,2017-05-23,2017-05-30,18,Cancelled,Paid,13,02:36:36,7,Afternoon,421,421.0,601.0,631.05
10733,432,2279,9,2017-05-25,2017-05-31,18,Completed,Refunded,17,10:12:04,6,Evening,421,421.0,601.0,661.1
17368,694,2280,9,2018-01-05,2018-01-10,3,Cancelled,Failed,18,13:57:15,5,Evening,421,421.0,451.0,496.1
24127,973,2280,9,2018-01-02,2018-01-11,3,Completed,Failed,23,21:16:30,9,Night,421,421.0,451.0,518.65
15037,605,2280,9,2018-01-05,2018-01-15,3,Confirmed,Refunded,8,23:27:02,10,Morning,421,421.0,451.0,451.0
20577,830,2280,9,2018-01-16,2018-01-20,3,Completed,Refunded,11,09:30:29,4,Morning,421,421.0,451.0,451.0
24122,973,2280,9,2018-01-21,2018-01-23,3,Completed,Refunded,11,23:35:52,2,Morning,421,505.2,535.2,535.2
15010,603,2280,9,2018-01-20,2018-01-25,3,Confirmed,Failed,0,03:32:56,5,Night,421,421.0,451.0,518.65
6214,252,2280,9,2018-01-23,2018-01-26,3,Confirmed,Paid,5,13:45:23,3,Night,421,421.0,451.0,518.65
11714,472,2280,9,2018-01-22,2018-01-30,3,Confirmed,Paid,8,07:29:12,8,Morning,421,421.0,451.0,451.0
5000,204,2280,9,2018-01-22,2018-01-31,3,Confirmed,Paid,6,18:06:08,9,Morning,421,421.0,451.0,451.0
15045,605,2280,9,2018-01-31,2018-02-05,3,Confirmed,Paid,1,20:43:21,5,Night,421,421.0,451.0,518.65
17367,694,2280,9,2018-01-28,2018-02-06,3,Confirmed,Paid,16,21:33:30,9,Afternoon,421,421.0,451.0,473.55
15533,623,2280,9,2018-02-03,2018-02-07,3,Cancelled,Paid,16,06:00:53,4,Afternoon,421,421.0,451.0,473.55
24129,973,2280,9,2018-01-30,2018-02-08,3,Confirmed,Failed,7,19:33:51,9,Morning,421,421.0,451.0,451.0
15068,605,2280,9,2018-02-07,2018-02-12,3,Completed,Pending,4,04:51:30,5,Night,421,421.0,451.0,518.65
32369,1322,2280,9,2018-02-09,2018-02-14,3,Confirmed,Paid,8,08:45:46,5,Morning,421,421.0,451.0,451.0
11547,465,2281,9,2012-05-27,2012-06-05,4,Completed,Pending,18,18:02:39,9,Evening,421,421.0,461.0,507.1
253,10,2281,9,2012-06-02,2012-06-09,4,Cancelled,Paid,11,06:37:21,7,Morning,421,421.0,461.0,461.0
8103,317,2281,9,2012-06-07,2012-06-13,4,Confirmed,Paid,3,20:15:20,6,Night,421,421.0,461.0,530.15
252,10,2281,9,2012-06-05,2012-06-15,4,Cancelled,Refunded,5,14:54:42,10,Night,421,421.0,461.0,530.15
29544,1202,2281,9,2012-06-17,2012-06-20,4,Cancelled,Failed,0,04:39:37,3,Night,421,421.0,461.0,530.15
9023,357,2281,9,2012-06-15,2012-06-21,4,Cancelled,Paid,15,12:12:09,6,Afternoon,421,421.0,461.0,484.05
25875,1043,2281,9,2012-06-21,2012-06-26,4,Completed,Refunded,21,09:10:02,5,Evening,421,421.0,461.0,507.1
280,10,2281,9,2012-06-21,2012-06-29,4,Cancelled,Refunded,14,22:22:28,8,Afternoon,421,421.0,461.0,484.05
16699,670,2281,9,2012-06-26,2012-07-04,4,Cancelled,Pending,15,05:11:31,8,Afternoon,421,421.0,461.0,484.05
19731,799,2282,9,2017-07-24,2017-08-03,43,Confirmed,Pending,2,13:35:05,10,Night,421,421.0,851.0,978.65
19592,790,2282,9,2017-08-01,2017-08-06,43,Completed,Refunded,20,21:02:42,5,Evening,421,421.0,851.0,936.1
4418,181,2282,9,2017-08-01,2017-08-10,43,Confirmed,Paid,16,01:38:39,9,Afternoon,421,421.0,851.0,893.55
15426,617,2282,9,2017-08-08,2017-08-13,43,Cancelled,Paid,16,15:08:41,5,Afternoon,421,421.0,851.0,893.55
7610,299,2282,9,2017-08-13,2017-08-16,43,Confirmed,Failed,16,04:50:26,3,Afternoon,421,421.0,851.0,893.55
6838,274,2282,9,2017-08-12,2017-08-17,43,Confirmed,Refunded,22,13:59:02,5,Night,421,421.0,851.0,978.65
4860,199,2282,9,2017-08-10,2017-08-18,43,Cancelled,Pending,0,23:40:21,8,Night,421,421.0,851.0,978.65
1806,76,2282,9,2017-08-13,2017-08-20,43,Confirmed,Pending,5,13:07:43,7,Night,421,421.0,851.0,978.65
4420,181,2282,9,2017-08-19,2017-08-25,43,Confirmed,Pending,16,20:59:36,6,Afternoon,421,421.0,851.0,893.55
17103,686,2282,9,2017-08-24,2017-08-30,43,Cancelled,Failed,19,14:46:04,6,Evening,421,421.0,851.0,936.1
30076,1223,2282,9,2017-08-31,2017-09-02,43,Confirmed,Paid,12,15:18:44,2,Afternoon,421,505.2,935.2,981.96
31629,1287,2282,9,2017-08-31,2017-09-05,43,Cancelled,Failed,2,01:11:40,5,Night,421,421.0,851.0,978.65
6842,274,2282,9,2017-09-05,2017-09-10,43,Confirmed,Failed,5,03:50:35,5,Night,421,421.0,851.0,978.65
16026,645,2282,9,2017-09-05,2017-09-13,43,Completed,Failed,3,02:00:47,8,Night,421,421.0,851.0,978.65
14762,595,2282,9,2017-09-09,2017-09-14,43,Completed,Paid,8,09:32:33,5,Morning,421,421.0,851.0,851.0
31626,1287,2282,9,2017-09-08,2017-09-17,43,Cancelled,Failed,3,06:04:00,9,Night,421,421.0,851.0,978.65
24946,1006,2283,9,2020-03-02,2020-03-05,20,Cancelled,Pending,3,01:11:58,3,Night,421,421.0,621.0,714.15
20544,827,2283,9,2020-03-03,2020-03-10,20,Confirmed,Pending,14,23:48:12,7,Afternoon,421,421.0,621.0,652.05
19191,778,2283,9,2020-03-09,2020-03-12,20,Confirmed,Pending,5,11:39:25,3,Night,421,421.0,621.0,714.15
13851,561,2283,9,2020-03-07,2020-03-17,20,Completed,Failed,10,01:56:17,10,Morning,421,421.0,621.0,621.0
16537,666,2283,9,2020-03-13,2020-03-18,20,Cancelled,Paid,15,01:16:58,5,Afternoon,421,421.0,621.0,652.05
21568,876,2283,9,2020-03-11,2020-03-20,20,Confirmed,Refunded,12,05:14:27,9,Afternoon,421,421.0,621.0,652.05
6560,262,2283,9,2020-03-12,2020-03-22,20,Cancelled,Refunded,20,13:39:47,10,Evening,421,421.0,621.0,683.1
3354,141,2283,9,2020-03-16,2020-03-26,20,Cancelled,Failed,22,08:37:38,10,Night,421,421.0,621.0,714.15
8815,348,2283,9,2020-03-24,2020-03-30,20,Completed,Pending,1,04:09:03,6,Night,421,421.0,621.0,714.15
16546,666,2283,9,2020-03-28,2020-03-31,20,Completed,Pending,5,06:57:56,3,Night,421,421.0,621.0,714.15
16557,666,2283,9,2020-04-01,2020-04-05,20,Confirmed,Refunded,12,10:59:27,4,Afternoon,421,421.0,621.0,652.05
10364,419,2283,9,2020-04-04,2020-04-10,20,Cancelled,Failed,2,09:04:39,6,Night,421,421.0,621.0,714.15
19193,778,2283,9,2020-04-10,2020-04-14,20,Confirmed,Pending,11,03:35:14,4,Morning,421,421.0,621.0,621.0
20940,849,2283,9,2020-04-15,2020-04-18,20,Confirmed,Refunded,13,20:04:07,3,Afternoon,421,421.0,621.0,652.05
769,30,2284,9,2019-09-12,2019-09-16,49,Cancelled,Failed,18,05:28:59,4,Evening,421,421.0,911.0,1002.1
693,26,2284,9,2019-09-15,2019-09-21,49,Confirmed,Paid,13,01:11:56,6,Afternoon,421,421.0,911.0,956.55
20259,817,2284,9,2019-09-17,2019-09-23,49,Cancelled,Failed,8,10:54:10,6,Morning,421,421.0,911.0,911.0
16438,663,2284,9,2019-09-18,2019-09-25,49,Completed,Pending,21,14:04:48,7,Evening,421,421.0,911.0,1002.1
27163,1096,2284,9,2019-09-20,2019-09-28,49,Confirmed,Failed,7,20:13:05,8,Morning,421,421.0,911.0,911.0
24277,979,2284,9,2019-09-24,2019-09-29,49,Completed,Paid,2,12:30:57,5,Night,421,421.0,911.0,1047.65
29881,1217,2284,9,2019-09-26,2019-09-30,49,Confirmed,Failed,12,20:14:35,4,Afternoon,421,421.0,911.0,956.55
19502,786,2284,9,2019-09-21,2019-10-01,49,Cancelled,Failed,5,08:51:57,10,Night,421,421.0,911.0,1047.65
30884,1254,2284,9,2019-09-28,2019-10-03,49,Cancelled,Failed,13,20:42:44,5,Afternoon,421,421.0,911.0,956.55
28756,1171,2285,9,2016-02-17,2016-02-21,47,Completed,Paid,4,18:34:05,4,Night,421,421.0,891.0,1024.65
12884,515,2285,9,2016-02-21,2016-02-24,47,Cancelled,Pending,17,23:44:17,3,Evening,421,421.0,891.0,980.1
3992,163,2285,9,2016-02-25,2016-02-28,47,Completed,Refunded,10,02:02:30,3,Morning,421,421.0,891.0,891.0
14123,569,2285,9,2016-02-22,2016-03-01,47,Completed,Pending,8,13:50:03,8,Morning,421,421.0,891.0,891.0
21354,867,2286,9,2018-07-27,2018-08-03,38,Cancelled,Pending,1,20:08:28,7,Night,421,421.0,801.0,921.15
31913,1301,2286,9,2018-07-28,2018-08-07,38,Confirmed,Failed,6,16:24:13,10,Morning,421,421.0,801.0,801.0
23402,947,2286,9,2018-08-01,2018-08-10,38,Cancelled,Refunded,10,17:52:17,9,Morning,421,421.0,801.0,801.0
15157,608,2286,9,2018-08-10,2018-08-14,38,Confirmed,Failed,8,03:25:10,4,Morning,421,421.0,801.0,801.0
23420,947,2286,9,2018-08-12,2018-08-19,38,Cancelled,Failed,8,14:22:25,7,Morning,421,421.0,801.0,801.0
25184,1017,2286,9,2018-08-13,2018-08-20,38,Cancelled,Refunded,15,05:02:36,7,Afternoon,421,421.0,801.0,841.05
21332,867,2286,9,2018-08-20,2018-08-23,38,Confirmed,Refunded,20,15:14:05,3,Evening,421,421.0,801.0,881.1
28034,1136,2286,9,2018-08-23,2018-08-28,38,Completed,Failed,14,06:59:26,5,Afternoon,421,421.0,801.0,841.05
16250,654,2286,9,2018-08-26,2018-08-30,38,Confirmed,Refunded,16,05:40:18,4,Afternoon,421,421.0,801.0,841.05
5282,215,2286,9,2018-08-22,2018-08-31,38,Confirmed,Refunded,15,12:55:50,9,Afternoon,421,421.0,801.0,841.05
21326,867,2286,9,2018-09-03,2018-09-05,38,Confirmed,Pending,3,01:50:40,2,Night,421,505.2,885.2,1017.98
23397,947,2286,9,2018-08-31,2018-09-06,38,Cancelled,Failed,19,08:53:20,6,Evening,421,421.0,801.0,881.1
23101,933,2286,9,2018-08-31,2018-09-10,38,Completed,Failed,14,02:13:53,10,Afternoon,421,421.0,801.0,841.05
17259,690,2286,9,2018-09-08,2018-09-13,38,Cancelled,Pending,14,22:05:44,5,Afternoon,421,421.0,801.0,841.05
12939,516,2287,9,2013-07-06,2013-07-10,16,Cancelled,Failed,5,07:08:19,4,Night,421,421.0,581.0,668.15
29949,1218,2287,9,2013-07-13,2013-07-15,16,Confirmed,Refunded,8,08:54:14,2,Morning,421,505.2,665.2,665.2
2527,106,2287,9,2013-07-14,2013-07-20,16,Completed,Refunded,18,18:14:55,6,Evening,421,421.0,581.0,639.1
10187,408,2287,9,2013-07-17,2013-07-22,16,Cancelled,Failed,7,03:43:10,5,Morning,421,421.0,581.0,581.0
16753,672,2287,9,2013-07-21,2013-07-23,16,Confirmed,Refunded,7,09:33:54,2,Morning,421,505.2,665.2,665.2
2523,106,2287,9,2013-07-18,2013-07-24,16,Completed,Pending,22,14:51:14,6,Night,421,421.0,581.0,668.15
12514,499,2287,9,2013-07-23,2013-07-28,16,Confirmed,Failed,5,17:24:20,5,Night,421,421.0,581.0,668.15
27725,1122,2287,9,2013-07-26,2013-07-30,16,Completed,Pending,22,10:59:42,4,Night,421,421.0,581.0,668.15
15550,624,2287,9,2013-07-27,2013-07-31,16,Cancelled,Refunded,4,17:12:31,4,Night,421,421.0,581.0,668.15
3837,157,2287,9,2013-07-24,2013-08-01,16,Cancelled,Pending,7,00:51:04,8,Morning,421,421.0,581.0,581.0
19509,787,2287,9,2013-07-28,2013-08-03,16,Confirmed,Failed,8,05:19:06,6,Morning,421,421.0,581.0,581.0
14338,579,2287,9,2013-07-30,2013-08-08,16,Confirmed,Paid,5,18:45:46,9,Night,421,421.0,581.0,668.15
10160,408,2287,9,2013-07-31,2013-08-09,16,Cancelled,Pending,22,04:25:41,9,Night,421,421.0,581.0,668.15
20485,824,2287,9,2013-08-12,2013-08-14,16,Completed,Paid,4,22:37:13,2,Night,421,505.2,665.2,764.98
12511,499,2287,9,2013-08-06,2013-08-16,16,Completed,Refunded,8,09:38:51,10,Morning,421,421.0,581.0,581.0
4993,203,2287,9,2013-08-08,2013-08-17,16,Completed,Paid,13,01:54:23,9,Afternoon,421,421.0,581.0,610.05
15546,624,2287,9,2013-08-17,2013-08-19,16,Confirmed,Pending,14,11:44:23,2,Afternoon,421,505.2,665.2,698.46
19418,784,2287,9,2013-08-18,2013-08-22,16,Completed,Failed,10,16:29:22,4,Morning,421,421.0,581.0,581.0
14335,579,2287,9,2013-08-23,2013-08-25,16,Cancelled,Refunded,23,07:41:36,2,Night,421,505.2,665.2,764.98
16739,672,2287,9,2013-08-26,2013-08-28,16,Confirmed,Failed,1,02:32:12,2,Night,421,505.2,665.2,764.98
15541,624,2287,9,2013-08-27,2013-09-01,16,Confirmed,Failed,6,15:24:22,5,Morning,421,421.0,581.0,581.0
2545,106,2287,9,2013-08-30,2013-09-06,16,Confirmed,Failed,14,23:57:15,7,Afternoon,421,421.0,581.0,610.05
10561,426,2287,9,2013-09-01,2013-09-09,16,Confirmed,Pending,22,07:22:39,8,Night,421,421.0,581.0,668.15
19409,784,2287,9,2013-09-08,2013-09-13,16,Cancelled,Failed,4,23:38:24,5,Night,421,421.0,581.0,668.15
20242,816,2287,9,2013-09-06,2013-09-15,16,Completed,Pending,15,01:01:27,9,Afternoon,421,421.0,581.0,610.05
9261,367,2287,9,2013-09-08,2013-09-18,16,Confirmed,Refunded,20,19:10:34,10,Evening,421,421.0,581.0,639.1
29060,1183,2288,9,2014-08-27,2014-09-01,2,Cancelled,Refunded,19,09:32:49,5,Evening,421,421.0,441.0,485.1
5806,237,2288,9,2014-08-28,2014-09-02,2,Completed,Refunded,1,21:37:12,5,Night,421,421.0,441.0,507.15
19819,801,2288,9,2014-09-02,2014-09-05,2,Completed,Failed,3,07:26:45,3,Night,421,421.0,441.0,507.15
5811,237,2288,9,2014-09-02,2014-09-09,2,Cancelled,Refunded,16,07:13:17,7,Afternoon,421,421.0,441.0,463.05
5792,237,2288,9,2014-09-12,2014-09-14,2,Cancelled,Refunded,10,12:32:56,2,Morning,421,505.2,525.2,525.2
24769,997,2288,9,2014-09-09,2014-09-17,2,Completed,Paid,20,09:05:10,8,Evening,421,421.0,441.0,485.1
26117,1052,2288,9,2014-09-15,2014-09-18,2,Completed,Paid,20,09:33:35,3,Evening,421,421.0,441.0,485.1
13381,540,2288,9,2014-09-17,2014-09-20,2,Completed,Refunded,12,09:24:31,3,Afternoon,421,421.0,441.0,463.05
22296,906,2288,9,2014-09-16,2014-09-25,2,Cancelled,Paid,7,10:38:15,9,Morning,421,421.0,441.0,441.0
12744,509,2289,9,2023-09-29,2023-10-01,11,Cancelled,Pending,14,11:17:30,2,Afternoon,421,505.2,615.2,645.96
25678,1036,2289,9,2023-09-30,2023-10-03,11,Completed,Paid,12,11:46:00,3,Afternoon,421,421.0,531.0,557.55
19864,802,2289,9,2023-10-05,2023-10-08,11,Confirmed,Pending,0,13:17:25,3,Night,421,421.0,531.0,610.65
8287,326,2289,9,2023-10-01,2023-10-09,11,Cancelled,Refunded,16,12:26:36,8,Afternoon,421,421.0,531.0,557.55
2247,93,2289,9,2023-10-06,2023-10-10,11,Confirmed,Paid,22,11:54:50,4,Night,421,421.0,531.0,610.65
8513,335,2289,9,2023-10-08,2023-10-12,11,Cancelled,Pending,11,05:48:47,4,Morning,421,421.0,531.0,531.0
24470,988,2289,9,2023-10-10,2023-10-14,11,Completed,Failed,3,16:55:07,4,Night,421,421.0,531.0,610.65
21835,888,2289,9,2023-10-09,2023-10-17,11,Confirmed,Refunded,9,17:33:21,8,Morning,421,421.0,531.0,531.0
12673,505,2290,9,2014-12-31,2015-01-08,52,Confirmed,Refunded,15,09:14:19,8,Afternoon,421,421.0,941.0,988.05
1761,74,2290,9,2015-01-01,2015-01-09,52,Cancelled,Pending,0,06:16:19,8,Night,421,421.0,941.0,1082.15
1756,74,2290,9,2015-01-08,2015-01-11,52,Completed,Refunded,17,20:31:31,3,Evening,421,421.0,941.0,1035.1
25130,1015,2290,9,2015-01-08,2015-01-14,52,Completed,Paid,14,23:41:09,6,Afternoon,421,421.0,941.0,988.05
26470,1063,2290,9,2015-01-10,2015-01-15,52,Cancelled,Failed,20,09:38:43,5,Evening,421,421.0,941.0,1035.1
11623,468,2290,9,2015-01-11,2015-01-19,52,Completed,Paid,0,04:45:45,8,Night,421,421.0,941.0,1082.15
2107,88,2290,9,2015-01-17,2015-01-20,52,Cancelled,Pending,1,08:10:07,3,Night,421,421.0,941.0,1082.15
11601,468,2290,9,2015-01-19,2015-01-25,52,Cancelled,Paid,18,19:22:59,6,Evening,421,421.0,941.0,1035.1
16331,659,2290,9,2015-01-23,2015-01-29,52,Confirmed,Refunded,17,04:54:00,6,Evening,421,421.0,941.0,1035.1
11600,468,2290,9,2015-01-28,2015-02-03,52,Confirmed,Pending,14,18:43:03,6,Afternoon,421,421.0,941.0,988.05
5307,217,2290,9,2015-01-29,2015-02-06,52,Confirmed,Paid,0,20:50:13,8,Night,421,421.0,941.0,1082.15
25129,1015,2290,9,2015-02-07,2015-02-10,52,Confirmed,Paid,0,11:39:39,3,Night,421,421.0,941.0,1082.15
4405,180,2291,9,2015-09-05,2015-09-09,41,Confirmed,Refunded,3,23:55:56,4,Night,421,421.0,831.0,955.65
12430,495,2291,9,2015-09-05,2015-09-11,41,Cancelled,Pending,22,07:31:59,6,Night,421,421.0,831.0,955.65
4416,180,2291,9,2015-09-11,2015-09-13,41,Cancelled,Failed,21,01:35:27,2,Evening,421,505.2,915.2,1006.72
22807,922,2291,9,2015-09-06,2015-09-16,41,Cancelled,Refunded,1,09:58:33,10,Night,421,421.0,831.0,955.65
10131,407,2291,9,2015-09-17,2015-09-20,41,Completed,Pending,15,06:59:50,3,Afternoon,421,421.0,831.0,872.55
21373,868,2291,9,2015-09-18,2015-09-22,41,Cancelled,Refunded,16,08:47:31,4,Afternoon,421,421.0,831.0,872.55
29016,1182,2291,9,2015-09-18,2015-09-27,41,Cancelled,Refunded,20,06:48:13,9,Evening,421,421.0,831.0,914.1
12420,495,2291,9,2015-09-28,2015-09-30,41,Cancelled,Paid,14,07:23:42,2,Afternoon,421,505.2,915.2,960.96
17386,695,2291,9,2015-09-30,2015-10-03,41,Cancelled,Pending,12,12:12:50,3,Afternoon,421,421.0,831.0,872.55
27562,1113,2291,9,2015-09-28,2015-10-04,41,Cancelled,Pending,10,17:43:55,6,Morning,421,421.0,831.0,831.0
10430,421,2291,9,2015-09-28,2015-10-07,41,Completed,Refunded,6,18:19:50,9,Morning,421,421.0,831.0,831.0
8205,324,2291,9,2015-10-09,2015-10-12,41,Cancelled,Refunded,6,12:37:24,3,Morning,421,421.0,831.0,831.0
4574,188,2291,9,2015-10-09,2015-10-14,41,Completed,Pending,0,15:41:13,5,Night,421,421.0,831.0,955.65
2446,102,2292,9,2017-10-11,2017-10-17,10,Confirmed,Pending,0,06:15:18,6,Night,421,421.0,521.0,599.15
21674,882,2292,9,2017-10-12,2017-10-19,10,Confirmed,Refunded,12,16:46:57,7,Afternoon,421,421.0,521.0,547.05
4641,192,2292,9,2017-10-13,2017-10-22,10,Cancelled,Paid,15,06:15:39,9,Afternoon,421,421.0,521.0,547.05
2940,123,2292,9,2017-10-20,2017-10-27,10,Cancelled,Refunded,13,07:06:38,7,Afternoon,421,421.0,521.0,547.05
2943,123,2292,9,2017-10-23,2017-10-30,10,Cancelled,Paid,23,18:32:58,7,Night,421,421.0,521.0,599.15
31314,1271,2292,9,2017-10-29,2017-10-31,10,Completed,Failed,22,07:30:33,2,Night,421,505.2,605.2,695.98
2439,102,2292,9,2017-11-02,2017-11-04,10,Confirmed,Paid,5,19:42:32,2,Night,421,505.2,605.2,695.98
12750,510,2292,9,2017-11-04,2017-11-09,10,Cancelled,Pending,11,18:40:38,5,Morning,421,421.0,521.0,521.0
965,40,2292,9,2017-11-07,2017-11-12,10,Completed,Failed,18,19:40:22,5,Evening,421,421.0,521.0,573.1
9581,384,2292,9,2017-11-12,2017-11-16,10,Confirmed,Pending,18,07:34:46,4,Evening,421,421.0,521.0,573.1
8729,343,2292,9,2017-11-09,2017-11-19,10,Completed,Failed,14,02:57:08,10,Afternoon,421,421.0,521.0,547.05
4173,169,2292,9,2017-11-20,2017-11-22,10,Cancelled,Refunded,1,13:05:17,2,Night,421,505.2,605.2,695.98
28397,1153,2293,9,2016-03-16,2016-03-19,51,Cancelled,Failed,2,02:16:46,3,Night,421,421.0,931.0,1070.65
9083,358,2293,9,2016-03-11,2016-03-20,51,Confirmed,Pending,6,09:38:00,9,Morning,421,421.0,931.0,931.0
13591,548,2293,9,2016-03-18,2016-03-25,51,Cancelled,Refunded,8,23:35:56,7,Morning,421,421.0,931.0,931.0
11334,456,2293,9,2016-03-20,2016-03-29,51,Cancelled,Pending,10,17:03:24,9,Morning,421,421.0,931.0,931.0
11357,456,2293,9,2016-03-29,2016-04-03,51,Completed,Failed,1,21:59:42,5,Night,421,421.0,931.0,1070.65
22672,918,2294,9,2019-07-24,2019-08-02,36,Completed,Failed,22,23:47:24,9,Night,421,421.0,781.0,898.15
11824,475,2294,9,2019-08-01,2019-08-05,36,Confirmed,Failed,0,09:50:37,4,Night,421,421.0,781.0,898.15
22112,899,2294,9,2019-08-04,2019-08-07,36,Completed,Paid,10,20:43:35,3,Morning,421,421.0,781.0,781.0
22709,918,2294,9,2019-08-04,2019-08-11,36,Cancelled,Pending,14,00:44:56,7,Afternoon,421,421.0,781.0,820.05
19002,767,2294,9,2019-08-07,2019-08-13,36,Confirmed,Failed,20,01:10:58,6,Evening,421,421.0,781.0,859.1
19920,804,2295,9,2018-05-10,2018-05-12,54,Completed,Refunded,20,17:05:09,2,Evening,421,505.2,1045.2,1149.72
3324,140,2295,9,2018-05-12,2018-05-15,54,Cancelled,Failed,14,04:43:24,3,Afternoon,421,421.0,961.0,1009.05
11308,453,2295,9,2018-05-11,2018-05-17,54,Completed,Paid,0,17:28:10,6,Night,421,421.0,961.0,1105.15
16938,680,2295,9,2018-05-08,2018-05-18,54,Confirmed,Pending,12,14:10:39,10,Afternoon,421,421.0,961.0,1009.05
11474,462,2295,9,2018-05-12,2018-05-22,54,Completed,Failed,11,21:37:05,10,Morning,421,421.0,961.0,961.0
11456,462,2295,9,2018-05-18,2018-05-27,54,Completed,Refunded,3,20:05:14,9,Night,421,421.0,961.0,1105.15
17012,682,2295,9,2018-05-26,2018-05-28,54,Confirmed,Refunded,1,20:09:10,2,Night,421,505.2,1045.2,1201.98
3310,140,2295,9,2018-05-29,2018-05-31,54,Cancelled,Failed,23,16:04:46,2,Night,421,505.2,1045.2,1201.98
202,7,2295,9,2018-05-26,2018-06-02,54,Cancelled,Pending,22,05:15:57,7,Night,421,421.0,961.0,1105.15
20676,837,2295,9,2018-05-29,2018-06-04,54,Completed,Pending,4,02:56:15,6,Night,421,421.0,961.0,1105.15
9796,393,2295,9,2018-06-03,2018-06-05,54,Cancelled,Paid,12,07:21:42,2,Afternoon,421,505.2,1045.2,1097.46
16924,680,2295,9,2018-05-31,2018-06-07,54,Cancelled,Paid,5,06:09:45,7,Night,421,421.0,961.0,1105.15
17009,682,2295,9,2018-06-01,2018-06-08,54,Cancelled,Pending,0,02:07:33,7,Night,421,421.0,961.0,1105.15
19900,804,2295,9,2018-06-07,2018-06-10,54,Completed,Refunded,17,22:49:38,3,Evening,421,421.0,961.0,1057.1
570,20,2296,9,2021-08-06,2021-08-10,7,Confirmed,Paid,3,20:17:22,4,Night,421,421.0,491.0,564.65
31561,1285,2296,9,2021-08-04,2021-08-12,7,Completed,Pending,17,23:40:07,8,Evening,421,421.0,491.0,540.1
11896,478,2296,9,2021-08-07,2021-08-17,7,Completed,Refunded,13,02:49:28,10,Afternoon,421,421.0,491.0,515.55
20897,848,2296,9,2021-08-16,2021-08-20,7,Cancelled,Failed,14,01:54:58,4,Afternoon,421,421.0,491.0,515.55
1400,59,2296,9,2021-08-16,2021-08-23,7,Confirmed,Refunded,20,03:28:20,7,Evening,421,421.0,491.0,540.1
28962,1178,2297,9,2019-10-15,2019-10-22,17,Completed,Pending,6,16:44:47,7,Morning,421,421.0,591.0,591.0
12528,500,2297,9,2019-10-20,2019-10-25,17,Confirmed,Failed,5,20:00:20,5,Night,421,421.0,591.0,679.65
23662,957,2297,9,2019-10-21,2019-10-30,17,Cancelled,Paid,14,04:31:53,9,Afternoon,421,421.0,591.0,620.55
32604,1330,2297,9,2019-10-30,2019-11-03,17,Completed,Refunded,9,21:01:26,4,Morning,421,421.0,591.0,591.0
32598,1330,2297,9,2019-11-03,2019-11-07,17,Confirmed,Pending,20,13:08:09,4,Evening,421,421.0,591.0,650.1
20013,808,2297,9,2019-11-05,2019-11-10,17,Confirmed,Failed,14,12:08:57,5,Afternoon,421,421.0,591.0,620.55
12543,500,2297,9,2019-11-10,2019-11-13,17,Completed,Refunded,22,21:22:37,3,Night,421,421.0,591.0,679.65
15919,641,2297,9,2019-11-07,2019-11-16,17,Confirmed,Paid,20,20:32:14,9,Evening,421,421.0,591.0,650.1
30263,1231,2297,9,2019-11-12,2019-11-21,17,Completed,Refunded,15,12:26:19,9,Afternoon,421,421.0,591.0,620.55
20032,808,2297,9,2019-11-18,2019-11-24,17,Confirmed,Refunded,21,23:31:30,6,Evening,421,421.0,591.0,650.1
12025,484,2297,9,2019-11-23,2019-11-29,17,Completed,Refunded,23,08:06:09,6,Night,421,421.0,591.0,679.65
23656,957,2297,9,2019-11-29,2019-12-01,17,Cancelled,Failed,20,00:02:55,2,Evening,421,505.2,675.2,742.72
15712,634,2297,9,2019-11-26,2019-12-02,17,Confirmed,Failed,6,17:22:08,6,Morning,421,421.0,591.0,591.0
20018,808,2297,9,2019-12-01,2019-12-07,17,Confirmed,Refunded,12,03:27:28,6,Afternoon,421,421.0,591.0,620.55
